"location" "date" "time" "site" "rl" "length_m" "barnacles" "distortionr_m" "age" "magic_thaums"
"E" "29/09/2024" "15:02:00" 3 "R" 17 0 5 24 218.511192145842
"E" "29/09/2024" "15:02:00" 4 "L" 32 1 7 21 436.404203069389
"E" "29/09/2024" "15:02:00" 4 "R" 21 0 4 16 254.656312495025
"E" "29/09/2024" "15:02:00" 5 "L" 24 0 5 21 372.51135405034
"E" "29/09/2024" "15:02:00" 5 "R" 12 0 9 19 185.875751387913
"E" "29/09/2024" "15:02:00" 6 "L" 29 1 4 18 261.73975279766
"E" "29/09/2024" "15:02:00" 6 "R" 16 0 3 16 285.753279847463
"E" "29/09/2024" "15:02:00" 7 "L" 31 1 5 25 382.547710291164
"E" "29/09/2024" "15:02:00" 7 "R" 17 0 7 16 249.667003479522
"E" "29/09/2024" "15:02:00" 8 "L" 27 0 2 19 231.639125440738
"E" "29/09/2024" "15:02:00" 8 "R" 18 0 9 26 426.166836661218
"E" "29/09/2024" "15:02:00" 9 "L" 28 1 11 20 341.356276684294
"E" "29/09/2024" "15:02:00" 9 "R" 21 0 8 15 442.365685042925
"E" "29/09/2024" "15:02:00" 10 "L" 32 1 6 16 402.225749728303
"E" "29/09/2024" "15:02:00" 10 "R" 15 0 4 18 301.354029206927
"W" "06/10/2024" "09:30:00" 1 "L" 31 0 29 16 308.144584006618
"W" "06/10/2024" "09:30:00" 1 "R" 22 0 43 18 77.9845432221467
"W" "06/10/2024" "09:30:00" 2 "L" 44 0 11 34 588.839734386747
"W" "06/10/2024" "09:30:00" 2 "R" 26 1 32 20 398.372839889443
"W" "06/10/2024" "09:30:00" 3 "L" 35 0 1 32 353.706626720145
"W" "06/10/2024" "09:30:00" 3 "R" 24 0 19 21 185.809863319909
"W" "06/10/2024" "09:30:00" 4 "L" 40 0 2 37 510.811212079122
"W" "06/10/2024" "09:30:00" 4 "R" 33 0 44 15 406.91867746375
"W" "06/10/2024" "09:30:00" 5 "L" 37 0 16 18 507.153269746335
"W" "06/10/2024" "09:30:00" 5 "R" 25 0 38 19 288.88973169123
"W" "06/10/2024" "09:30:00" 6 "L" 39 0 22 12 311.666599123667
"W" "06/10/2024" "09:30:00" 6 "R" 24 0 26 29 446.595858886515
"W" "06/10/2024" "09:30:00" 7 "L" 36 0 4 20 520.403639756847
"W" "06/10/2024" "09:30:00" 7 "R" 34 0 42 23 317.863032067376
"W" "06/10/2024" "09:30:00" 8 "L" 36 0 20 22 387.978095990991
"W" "06/10/2024" "09:30:00" 8 "R" 27 0 30 16 378.937555027687
"W" "06/10/2024" "09:30:00" 9 "L" 41 0 34 28 531.179227931806
"W" "06/10/2024" "09:30:00" 9 "R" 30 0 29 21 359.650340273353
"W" "06/10/2024" "09:30:00" 10 "L" 43 0 9 32 579.683874086505
"W" "06/10/2024" "09:30:00" 10 "R" 29 0 48 18 408.106572923161
"W" "03/10/2024" "17:00:00" 1 "L" 22 1 20 18 199.790009288082
"W" "03/10/2024" "17:00:00" 1 "R" 20 0 85 15 370.560465862825
"W" "03/10/2024" "17:00:00" 2 "L" 40 1 35 20 387.132383439453
"W" "03/10/2024" "17:00:00" 2 "R" 40 0 35 13 517.43139726114
"W" "03/10/2024" "17:00:00" 3 "L" 45 1 68 45 622.540115730215
"W" "03/10/2024" "17:00:00" 3 "R" 26 1 35 30 435.136411617295
"W" "03/10/2024" "17:00:00" 4 "L" 47 0 20 30 549.019813276369
"W" "03/10/2024" "17:00:00" 4 "R" 23 0 0 25 402.119236535073
"W" "03/10/2024" "17:00:00" 5 "L" 40 0 25 27 484.612942062927
"W" "03/10/2024" "17:00:00" 5 "R" 23 0 12 15 163.78627160654
"W" "03/10/2024" "17:00:00" 6 "L" 45 13 48 20 626.459229308859
"W" "03/10/2024" "17:00:00" 6 "R" 25 0 30 10 198.104832549627
"W" "03/10/2024" "17:00:00" 7 "L" 35 0 100 30 302.473892210924
"W" "03/10/2024" "17:00:00" 7 "R" 30 0 70 10 546.714811564077
"W" "03/10/2024" "17:00:00" 8 "L" 50 5 70 40 605.619932106574
"W" "03/10/2024" "17:00:00" 8 "R" 15 0 85 10 223.708749638609
"W" "03/10/2024" "17:00:00" 9 "L" 40 2 20 11 492.060094712747
"W" "03/10/2024" "17:00:00" 9 "R" 20 0 30 22 259.767185555556
"W" "03/10/2024" "17:00:00" 10 "L" 40 28 165 38 645.895901682044
"W" "03/10/2024" "17:00:00" 10 "R" 25 4 70 12 296.21443291606
"W" "06/10/2024" "10:00:00" 1 "L" 52 0 30 18 729.997072011682
"W" "06/10/2024" "10:00:00" 1 "R" 40 0 70 48 358.809717772917
"W" "06/10/2024" "10:00:00" 2 "L" 55 0 60 12 727.777746747364
"W" "06/10/2024" "10:00:00" 2 "R" 37 0 46 33 469.207750280434
"W" "06/10/2024" "10:00:00" 3 "L" 54 0 55 42 619.384914588316
"W" "06/10/2024" "10:00:00" 3 "R" 8 0 27 10 117.900552988323
"W" "06/10/2024" "10:00:00" 4 "L" 58 0 98 48 558.1836899269
"W" "06/10/2024" "10:00:00" 4 "R" 40 0 40 53 547.661406568837
"W" "06/10/2024" "10:00:00" 5 "L" 57 17 55 32 507.970213632324
"W" "06/10/2024" "10:00:00" 5 "R" 19 0 70 7 209.121395244718
"W" "06/10/2024" "10:00:00" 6 "L" 56 0 44 51 573.350570436259
"W" "06/10/2024" "10:00:00" 6 "R" 30 0 50 32 403.544420159959
"W" "06/10/2024" "10:00:00" 7 "L" 52 5 32 44 575.613073769121
"W" "06/10/2024" "10:00:00" 7 "R" 33 0 10 37 423.118003236128
"W" "06/10/2024" "10:00:00" 8 "L" 60 0 43 31 736.228570452883
"W" "06/10/2024" "10:00:00" 8 "R" 28 0 50 36 617.511830625957
"W" "06/10/2024" "10:00:00" 9 "L" 56 0 74 46 694.967462752719
"W" "06/10/2024" "10:00:00" 9 "R" 12 0 41 9 243.012864268891
"W" "06/10/2024" "10:00:00" 10 "L" 53 0 35 27 668.924918218089
"W" "06/10/2024" "10:00:00" 10 "R" 42 0 27 39 431.948729601577
"W" "05/10/2024" "13:50:00" 1 "L" 29 0 4 31 530.642378441551
"W" "05/10/2024" "13:50:00" 1 "R" 23 0 23 17 286.784127982349
"W" "05/10/2024" "13:50:00" 2 "L" 33 3 65 42 485.398584651186
"W" "05/10/2024" "13:50:00" 2 "R" 12 0 34 11 278.423318730472
"W" "05/10/2024" "13:50:00" 3 "L" 23 0 3 32 354.933760447456
"W" "05/10/2024" "13:50:00" 3 "R" 16 0 23 12 296.022891299335
"W" "05/10/2024" "13:50:00" 4 "L" 45 2 56 23 540.937465910842
"W" "05/10/2024" "13:50:00" 4 "R" 11 0 32 15 210.32471176148
"W" "05/10/2024" "13:50:00" 5 "L" 56 0 31 7 648.264398660955
"W" "05/10/2024" "13:50:00" 5 "R" 30 0 12 27 394.883796020652
"W" "05/10/2024" "13:50:00" 6 "L" 43 0 54 29 586.717694193538
"W" "05/10/2024" "13:50:00" 6 "R" 29 0 34 6 365.419398754426
"W" "05/10/2024" "13:50:00" 7 "L" 37 0 11 37 614.699356926085
"W" "05/10/2024" "13:50:00" 7 "R" 17 4 67 42 299.680066746935
"W" "05/10/2024" "13:50:00" 8 "L" 39 0 7 45 333.277309410784
"W" "05/10/2024" "13:50:00" 8 "R" 15 0 15 23 192.192488205572
"W" "05/10/2024" "13:50:00" 9 "L" 48 0 9 9 484.914806012922
"W" "05/10/2024" "13:50:00" 9 "R" 32 0 76 63 417.658526239593
"W" "05/10/2024" "13:50:00" 10 "L" 28 1 2 28 666.008016277305
"W" "05/10/2024" "13:50:00" 10 "R" 21 0 3 13 370.868607325725
"W" "14/10/2024" "16:08:00" 1 "L" 65 0 0 22 720.847163339112
"W" "14/10/2024" "16:08:00" 1 "R" 43 2 0 33 654.309406011426
"W" "14/10/2024" "16:08:00" 2 "L" 57 0 30 55 632.451285857323
"W" "14/10/2024" "16:08:00" 2 "R" 50 0 0 48 591.443669478227
"W" "14/10/2024" "16:08:00" 3 "L" 46 0 28 20 576.829254556091
"W" "14/10/2024" "16:08:00" 3 "R" 26 0 30 12 457.561873280144
"W" "14/10/2024" "16:08:00" 4 "L" 43 0 57 26 436.763074305836
"W" "14/10/2024" "16:08:00" 4 "R" 33 5 18 23 514.971550311107
"W" "14/10/2024" "16:08:00" 5 "L" 45 0 1 35 532.394100382522
"W" "14/10/2024" "16:08:00" 5 "R" 40 1 0 15 296.176622540008
"W" "14/10/2024" "16:08:00" 6 "L" 50 0 50 25 687.396545685834
"W" "14/10/2024" "16:08:00" 6 "R" 24 5 70 20 364.57133792176
"W" "14/10/2024" "16:08:00" 7 "L" 51 0 1 28 610.135701181114
"W" "14/10/2024" "16:08:00" 7 "R" 43 0 30 27 698.810432266443
"W" "14/10/2024" "16:08:00" 8 "L" 60 0 10 52 626.211850560801
"W" "14/10/2024" "16:08:00" 8 "R" 40 0 10 15 733.56841558603
"W" "14/10/2024" "16:08:00" 9 "L" 50 0 115 25 653.87034327724
"W" "14/10/2024" "16:08:00" 9 "R" 42 2 10 33 412.632939213193
"W" "14/10/2024" "16:08:00" 10 "L" 40 0 22 26 328.263417019919
"W" "14/10/2024" "16:08:00" 10 "R" 37 0 100 23 486.606050174587
"W" "10/02/2024" "16:30:00" 1 "L" 48 0 9 21 697.131449950934
"W" "10/02/2024" "16:30:00" 1 "R" 32 0 15 16 374.289066641943
"W" "10/02/2024" "16:30:00" 2 "L" 32 0 8 15 372.280627423328
"W" "10/02/2024" "16:30:00" 2 "R" 29 0 15 25 251.667218799394
"W" "10/02/2024" "16:30:00" 3 "L" 43 10 21 13 513.871707884427
"W" "10/02/2024" "16:30:00" 3 "R" 28 1 42 20 386.616955554551
"W" "10/02/2024" "16:30:00" 4 "L" 51 0 55 17 722.209198224359
"W" "10/02/2024" "16:30:00" 4 "R" 24 0 4 13 133.912095923292
"W" "10/02/2024" "16:30:00" 5 "L" 30 0 5 10 373.531098829287
"W" "10/02/2024" "16:30:00" 5 "R" 36 1 1 32 427.309810347511
"W" "10/02/2024" "16:30:00" 6 "L" 35 0 5 10 490.182217530756
"W" "10/02/2024" "16:30:00" 6 "R" 30 1 43 12 373.960239998763
"W" "10/02/2024" "16:30:00" 7 "L" 42 0 12 46 531.672125773522
"W" "10/02/2024" "16:30:00" 7 "R" 46 0 2 15 435.597598247696
"W" "10/02/2024" "16:30:00" 8 "L" 36 5 15 17 336.623372311025
"W" "10/02/2024" "16:30:00" 8 "R" 38 0 15 18 379.647794234218
"W" "10/02/2024" "16:30:00" 9 "L" 44 7 3 12 484.149833279086
"W" "10/02/2024" "16:30:00" 9 "R" 40 5 20 15 557.518807685214
"W" "10/02/2024" "16:30:00" 10 "L" 48 1 7 15 719.536681031172
"W" "10/02/2024" "16:30:00" 10 "R" 40 0 1 39 212.949044292421
